"","X","McAllister.LTS.MD10","McAllister.LTS.MD11","McAllister.LTS.MD12","McAllister.LTS.MD13","McAllister.LTS.MD14","McAllister.LTS.MD15","McAllister.LTS.MD16","McAllister.LTS.MD17","McAllister.LTS.MD18","McAllister.LTS.MD19","McAllister.LTS.MD2","McAllister.LTS.MD20","McAllister.LTS.MD21","McAllister.LTS.MD3","McAllister.LTS.MD4","McAllister.LTS.MD5","McAllister.LTS.MD6","McAllister.LTS.MD7","McAllister.LTS.MD8","McAllister.LTS.MD9","McAllister.STS.MD1","McAllister.STS.MD10","McAllister.STS.MD11","McAllister.STS.MD12","McAllister.STS.MD13","McAllister.STS.MD14","McAllister.STS.MD15","McAllister.STS.MD16","McAllister.STS.MD17","McAllister.STS.MD18","McAllister.STS.MD19","McAllister.STS.MD2","McAllister.STS.MD20","McAllister.STS.MD21","McAllister.STS.MD22","McAllister.STS.MD3","McAllister.STS.MD4","McAllister.STS.MD5","McAllister.STS.MD6","McAllister.STS.MD7","McAllister.STS.MD8","McAllister.STS.MD9"
"1330","Zotu.1335",0,0,0,0,1,1,1,1,0,1,1,1,0,2,0,1,0,1,0,5,2,0,1,1,0,1,0,1,1,2,0,0,0,1,1,0,1,3,1,2,0,0
"1331","Zotu.1336",0,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,1,0,1,0,1,0,3,2,2,2,1,1,0,1,0,2,1,0,1,1,0,0
"1332","Zotu.1337",0,0,0,1,1,1,2,1,1,1,1,1,4,1,3,6,3,0,0,1,2,5,1,3,0,0,1,1,1,3,0,3,3,1,1,0,2,1,2,1,1,1
"1333","Zotu.1338",0,1,1,2,2,2,1,1,1,0,1,5,1,2,0,4,2,1,3,1,0,2,2,0,0,0,1,1,0,1,0,1,0,1,3,1,2,3,1,1,1,1
"1334","Zotu.1339",1,1,1,0,1,0,1,0,3,1,0,2,5,1,1,1,1,1,0,0,0,0,1,0,2,0,2,0,1,2,0,0,0,0,3,0,0,1,0,2,1,0
"1335","Zotu.1340",1,2,1,0,1,0,0,0,2,2,1,2,0,2,1,2,1,1,2,1,1,0,1,2,2,0,0,0,0,1,1,3,1,1,0,1,4,2,0,4,1,1
"1336","Zotu.1341",2,0,1,0,0,1,1,0,0,0,3,2,2,0,1,0,1,1,2,1,0,1,1,2,1,0,1,2,2,1,0,0,3,3,0,2,0,0,4,3,3,1
"1337","Zotu.1342",1,2,1,0,0,1,2,0,1,1,0,1,0,2,3,3,0,1,1,1,0,0,1,2,4,2,0,0,0,1,2,2,1,1,0,0,0,0,1,1,0,2
"1338","Zotu.1343",0,1,1,0,2,1,1,0,3,4,0,0,1,1,0,0,0,0,2,2,2,2,0,0,0,1,0,1,3,1,2,0,2,0,3,3,1,3,0,0,1,2
"1339","Zotu.1344",2,2,0,2,3,1,3,0,1,0,0,1,0,1,4,0,0,0,2,1,2,1,3,0,2,2,2,1,0,0,1,2,2,1,0,0,1,0,1,0,1,2
"1340","Zotu.1345",1,1,2,1,0,2,0,2,2,2,1,1,1,2,3,2,2,3,1,0,0,1,2,2,1,0,0,2,1,1,3,4,0,1,1,2,1,1,2,0,1,1
"1341","Zotu.1346",0,1,1,0,1,0,1,1,3,1,0,4,0,1,0,0,1,1,0,0,4,1,0,4,0,3,2,2,0,1,2,2,2,1,1,1,0,1,2,1,0,1
"1342","Zotu.1347",0,3,2,1,1,0,0,1,0,1,1,1,1,0,0,1,2,1,0,1,0,0,0,2,1,1,0,0,1,1,1,0,1,1,0,4,0,1,0,0,0,1
"1343","Zotu.1348",3,2,1,1,0,0,1,1,1,0,0,0,0,2,1,1,2,1,1,0,0,2,1,1,3,0,0,1,2,1,2,0,0,0,2,1,1,1,2,0,1,1
"1344","Zotu.1349",1,0,0,1,0,0,0,1,0,1,0,1,2,0,1,0,1,1,1,1,2,2,2,0,0,2,1,0,2,0,2,1,0,0,0,0,1,1,0,0,1,1
"1345","Zotu.1350",0,2,2,1,0,0,0,1,1,0,1,0,1,1,2,0,1,0,1,0,0,1,2,1,0,0,1,1,4,0,1,1,0,1,3,1,0,1,0,0,1,2
"1346","Zotu.1351",1,1,0,2,1,0,0,0,1,1,1,0,2,0,2,1,2,1,0,0,3,2,1,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,2,0,2
"1347","Zotu.1352",3,2,1,1,0,1,0,0,2,0,0,1,0,1,0,1,0,0,2,0,0,2,1,1,1,1,0,1,0,5,2,0,0,0,3,1,1,2,1,2,0,2
"1348","Zotu.1353",1,1,0,1,1,1,1,2,0,0,1,1,0,1,2,0,0,2,0,1,1,2,1,0,0,1,0,2,1,0,1,0,0,1,0,0,2,2,2,0,1,0
"1349","Zotu.1354",1,0,2,0,0,1,1,1,3,0,1,2,1,1,0,0,0,0,2,1,0,1,1,0,1,2,2,1,1,0,2,0,2,1,1,1,0,0,0,1,1,1
"1350","Zotu.1355",1,0,0,1,0,0,2,2,0,2,3,1,1,1,0,1,0,0,1,1,2,1,1,2,0,2,2,0,2,1,4,0,0,0,0,0,0,0,3,0,3,0
"1351","Zotu.1356",0,1,1,0,2,2,1,0,2,1,2,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,2,1
"1352","Zotu.1357",3,1,2,0,0,0,2,0,0,1,0,2,2,2,3,0,1,2,1,1,0,0,1,0,1,0,0,1,0,0,1,2,1,1,2,2,1,1,1,2,0,0
"1353","Zotu.1358",0,3,0,0,0,1,1,0,1,0,1,0,1,2,0,4,4,1,0,2,2,2,1,0,2,2,0,1,2,2,0,1,2,2,0,0,0,0,1,0,2,0
"1354","Zotu.1359",1,0,1,2,0,0,4,0,1,2,0,0,1,1,1,0,0,1,1,0,0,0,0,1,4,2,2,0,2,1,4,2,0,2,2,1,1,1,1,1,3,0
"1355","Zotu.1360",0,0,0,1,1,1,1,2,2,2,1,0,1,2,2,0,2,2,0,1,1,1,2,0,2,2,5,0,0,2,1,3,0,0,0,2,1,1,2,0,0,3
"1356","Zotu.1361",0,1,1,0,1,0,2,4,0,1,1,2,4,2,1,1,1,1,1,0,3,2,0,0,0,2,0,0,1,0,1,0,0,2,4,1,1,1,0,0,1,1
"1357","Zotu.1362",5,0,1,1,0,0,1,2,1,2,1,4,1,4,0,1,1,1,1,2,1,2,1,0,3,0,0,0,1,2,0,0,2,1,1,1,2,1,1,1,1,1
"1358","Zotu.1363",1,2,2,2,0,2,0,1,0,0,2,1,1,1,0,0,2,2,6,0,0,1,0,0,1,2,0,1,1,1,1,1,1,1,0,0,1,0,0,2,2,4
"1359","Zotu.1364",1,2,1,1,1,0,2,0,0,1,0,0,1,2,0,1,1,0,2,1,0,1,2,0,2,1,1,0,0,0,2,2,1,0,0,0,1,1,2,0,2,0
"1360","Zotu.1365",3,1,0,2,0,0,0,2,0,0,2,1,2,1,0,1,1,1,1,0,2,1,0,0,0,0,1,0,1,0,1,1,1,1,2,1,0,0,1,0,1,2
"1361","Zotu.1366",1,2,0,0,1,0,2,1,0,0,1,2,0,1,1,0,1,0,1,1,0,0,0,4,1,1,0,0,0,2,2,1,1,1,2,3,1,2,0,0,3,1
"1362","Zotu.1367",2,0,0,4,2,1,1,4,0,1,1,1,2,0,1,2,1,0,1,0,1,1,2,2,1,2,0,3,0,0,2,2,0,0,1,1,1,0,0,0,1,1
"1363","Zotu.1368",2,1,1,2,1,2,0,2,1,2,2,1,0,0,2,0,1,1,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,3,0,0,3,2,1,2,1,0
"1364","Zotu.1369",4,1,1,5,1,1,1,2,1,2,0,1,0,2,1,0,2,0,3,1,0,2,1,1,3,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
"1365","Zotu.1370",0,2,0,2,0,1,0,1,0,3,1,0,1,0,1,5,1,2,2,1,1,1,1,0,1,0,0,1,2,1,1,2,2,1,1,0,2,0,2,1,1,1
"1366","Zotu.1371",2,0,2,0,1,1,1,2,0,0,4,1,0,1,1,1,0,1,1,2,1,0,2,0,0,1,3,1,1,1,1,1,1,0,2,1,0,1,1,2,1,0
"1367","Zotu.1372",2,2,0,0,1,0,0,2,0,3,3,1,0,0,2,3,2,0,0,1,2,0,2,1,0,0,0,2,0,0,2,0,1,2,0,1,0,1,0,1,0,0
"1368","Zotu.1373",0,3,1,2,1,0,1,3,0,1,0,0,1,2,1,1,1,1,2,0,0,1,2,0,2,1,2,2,2,0,0,0,1,0,0,2,2,2,2,0,0,1
"1369","Zotu.1374",0,1,2,0,0,1,3,0,2,1,2,4,0,0,3,1,1,1,1,1,0,1,0,1,1,0,2,0,1,1,2,1,3,0,1,1,1,1,0,3,0,0
"1370","Zotu.1375",1,0,2,2,1,2,1,0,1,1,0,0,0,1,0,2,0,2,0,0,0,2,1,0,0,1,0,1,2,0,0,1,3,0,0,2,0,2,0,1,2,0
"1371","Zotu.1376",2,0,2,2,1,2,3,0,1,0,2,3,1,0,0,0,2,0,2,2,2,1,0,0,1,1,1,1,0,2,2,0,1,1,2,0,2,0,0,1,2,1
"1372","Zotu.1377",2,2,2,2,2,3,1,1,3,2,1,1,0,0,0,5,2,1,2,1,0,0,0,0,2,1,0,2,1,1,0,0,1,0,1,4,3,4,0,1,0,0
"1373","Zotu.1378",1,1,1,0,1,1,0,0,0,2,1,1,2,0,1,1,1,0,1,4,2,0,1,0,0,0,0,2,1,1,2,1,1,0,2,0,1,2,0,4,1,3
"1374","Zotu.1379",0,2,0,2,0,0,0,0,0,1,1,1,1,3,1,2,1,1,2,0,1,1,1,1,1,3,2,0,0,1,0,1,0,1,0,1,2,1,1,1,4,0
"1375","Zotu.1380",0,2,0,1,1,1,1,0,1,2,0,1,1,2,1,0,1,2,1,1,1,3,1,0,1,0,1,1,1,2,3,4,0,0,1,0,1,1,0,2,0,2
"1376","Zotu.1381",2,1,1,2,1,3,0,2,0,0,0,2,1,0,2,3,0,0,3,1,0,0,2,2,1,1,1,3,0,2,4,1,3,1,0,1,1,3,1,2,1,0
"1377","Zotu.1382",0,1,0,1,0,2,3,1,2,0,0,0,2,1,2,1,3,2,1,0,2,2,1,1,1,1,0,2,2,0,2,1,2,1,0,0,2,1,2,0,2,2
"1378","Zotu.1383",1,2,0,0,0,0,3,0,1,1,0,3,3,0,1,2,2,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,2,1
"1379","Zotu.1384",1,0,1,2,1,5,1,1,0,4,1,0,1,1,0,1,1,2,0,3,0,0,4,0,2,2,0,0,1,2,2,0,1,0,0,0,1,2,1,0,0,1
"1380","Zotu.1385",2,1,2,0,1,1,2,0,0,1,0,3,1,1,0,1,2,1,0,2,1,0,0,0,0,4,1,2,3,2,1,0,0,0,2,2,2,0,2,2,0,1
"1381","Zotu.1386",3,0,0,1,0,1,2,1,1,0,1,1,1,0,1,0,4,2,1,2,3,1,4,0,1,1,1,0,3,2,0,0,2,2,1,1,1,1,2,2,1,2
"1382","Zotu.1387",1,1,0,0,3,0,0,1,0,0,2,1,0,1,0,3,1,0,1,1,2,0,1,0,0,0,2,1,0,1,0,2,0,1,0,0,1,1,2,2,0,0
"1383","Zotu.1388",1,4,2,0,0,2,1,0,0,0,0,0,1,1,0,2,4,0,2,0,0,2,2,0,2,1,3,1,0,2,2,0,0,0,1,1,0,3,0,0,3,0
"1384","Zotu.1389",2,0,1,0,2,0,1,1,1,1,0,0,1,1,0,3,0,1,0,0,2,2,3,0,0,0,2,1,1,2,1,0,3,2,1,2,1,1,1,0,1,0
"1385","Zotu.1390",1,0,1,0,2,1,1,0,1,2,0,0,1,0,0,0,4,2,1,0,0,0,1,1,0,0,2,2,0,1,0,2,1,0,0,2,0,0,0,2,1,1
"1386","Zotu.1391",0,0,2,0,0,1,0,0,0,3,2,0,0,1,0,4,0,1,1,0,2,0,1,2,1,2,3,0,1,0,1,3,2,1,1,0,0,1,0,0,1,1
"1387","Zotu.1392",0,0,1,1,0,2,2,0,0,1,3,1,1,1,0,1,0,1,1,0,3,0,2,2,1,0,4,0,0,1,3,3,0,1,1,3,0,2,1,3,0,0
"1388","Zotu.1393",0,1,1,1,1,0,0,3,2,1,2,1,0,2,1,0,0,0,0,2,0,2,1,0,0,0,1,1,1,1,2,4,2,0,1,2,0,1,3,1,1,1
"1389","Zotu.1394",1,2,1,2,1,2,2,3,0,2,0,3,0,1,1,2,0,0,1,0,4,2,1,1,1,0,1,2,0,3,2,1,1,5,0,1,1,2,0,1,3,2
"1390","Zotu.1395",0,0,1,0,1,0,0,2,1,0,4,1,0,1,1,1,0,2,2,1,1,0,1,1,0,1,0,0,3,1,1,0,0,2,3,0,0,1,0,0,0,0
"1391","Zotu.1396",2,2,5,2,0,2,2,1,1,1,1,0,2,0,3,1,3,0,2,0,0,0,1,0,2,0,1,1,0,1,1,0,0,3,0,0,0,1,1,1,1,2
"1392","Zotu.1397",1,2,0,0,0,1,0,1,3,1,5,2,0,0,2,1,0,2,0,0,0,1,0,0,0,3,0,0,1,0,2,1,0,1,0,1,0,1,1,3,0,2
"1393","Zotu.1398",2,1,0,1,3,2,0,1,0,0,3,0,1,0,2,2,1,0,3,1,2,1,3,2,0,1,1,3,0,2,3,0,1,0,1,1,0,2,2,1,1,1
"1394","Zotu.1399",0,0,3,0,1,2,1,1,0,1,2,0,1,2,0,1,0,2,2,0,1,1,0,1,2,1,3,1,2,1,0,0,4,1,1,1,0,0,1,0,3,1
"1395","Zotu.1400",1,1,0,0,3,0,0,1,1,3,0,0,2,0,2,0,0,1,1,2,0,3,1,3,2,0,0,1,0,0,1,0,2,1,0,0,0,1,1,4,1,2
"1396","Zotu.1401",0,1,0,0,0,0,1,1,2,2,2,1,0,1,2,0,1,2,3,1,0,3,1,0,4,2,0,1,1,0,0,1,1,3,0,1,2,2,2,1,2,1
"1397","Zotu.1402",1,1,0,4,2,0,2,1,0,1,0,1,0,1,1,1,4,0,3,1,2,0,2,1,0,2,0,2,1,0,3,0,0,2,3,0,0,2,1,0,1,2
"1398","Zotu.1403",0,1,0,0,2,1,0,1,1,1,2,1,0,0,1,1,3,3,1,2,1,0,0,0,1,0,1,0,2,2,1,0,1,0,3,0,1,2,2,2,0,3
"1399","Zotu.1404",1,1,0,1,2,1,0,0,3,1,0,1,2,1,1,1,3,0,2,1,3,1,0,3,1,1,1,1,0,0,1,0,0,2,1,0,2,1,1,2,4,1
"1400","Zotu.1405",1,3,2,0,0,1,1,1,1,1,2,1,3,1,2,3,1,1,1,0,1,0,4,1,1,0,4,2,1,0,1,0,0,1,1,0,1,1,1,1,0,1
"1401","Zotu.1406",0,1,0,0,0,0,0,1,0,0,3,2,0,1,1,1,0,1,0,1,1,2,3,2,1,0,2,0,1,1,2,0,0,1,1,1,0,0,0,0,0,1
"1402","Zotu.1407",0,2,1,2,0,1,2,3,1,2,0,2,1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,1,0,1,1,1,0,1,1,1,0
"1403","Zotu.1408",0,0,2,1,3,0,2,0,1,1,1,1,1,0,0,2,2,1,1,1,2,0,3,2,2,1,1,1,2,2,1,0,3,1,0,2,1,0,0,1,0,1
"1404","Zotu.1409",1,2,0,1,1,1,1,1,1,0,0,0,0,0,0,1,2,0,1,3,0,1,0,3,2,0,1,2,1,2,2,2,0,3,1,0,2,1,1,1,2,1
"1405","Zotu.1410",0,0,1,0,1,0,2,2,1,2,0,1,1,0,1,0,2,0,0,3,2,4,1,3,0,2,2,0,0,0,1,2,0,1,1,0,3,1,2,0,0,0
"1406","Zotu.1411",0,1,2,0,0,1,2,0,2,0,4,0,0,1,0,0,1,1,2,3,1,1,0,1,1,0,2,0,1,2,1,0,2,1,0,0,0,1,0,1,1,1
"1407","Zotu.1412",3,1,1,1,0,1,3,3,0,1,1,1,3,2,2,0,1,1,0,1,3,0,0,2,4,1,1,1,2,0,0,1,0,1,1,1,0,2,2,1,1,2
"1408","Zotu.1413",0,0,0,1,0,0,1,1,1,0,1,1,2,0,0,0,1,0,2,0,4,2,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,3,0,1,1
"1409","Zotu.1414",0,0,1,1,0,0,1,0,0,0,1,0,2,1,0,0,3,0,0,1,4,3,1,2,0,1,1,1,0,1,1,3,3,1,1,0,0,1,1,1,1,0
"1410","Zotu.1415",1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,3,1,1,1,1,1,0,0,0,2,2,0,0,1,3,2,1,0,0,1,1,2,0,3
"1411","Zotu.1416",1,0,1,0,2,2,3,1,1,3,2,0,0,0,2,0,1,3,2,0,1,3,0,1,0,0,0,1,2,0,0,1,1,1,1,1,0,1,1,0,1,2
"1412","Zotu.1417",1,4,0,1,0,0,0,1,1,1,1,3,1,3,1,2,2,0,1,2,2,0,1,0,3,0,0,0,0,1,0,1,2,0,3,0,0,1,0,2,0,0
"1413","Zotu.1418",2,1,0,1,1,1,0,0,2,2,1,1,0,0,2,2,0,0,1,0,0,1,1,0,2,1,0,1,1,0,4,2,1,1,0,2,3,0,0,2,1,2
"1414","Zotu.1419",3,1,0,1,1,1,0,0,0,0,2,1,0,0,1,1,2,1,2,0,2,1,0,2,0,2,1,4,0,1,0,2,0,2,0,0,0,3,3,0,1,1
"1415","Zotu.1420",0,1,1,0,0,0,1,0,1,2,5,1,2,0,1,0,1,0,1,1,1,0,0,4,1,0,1,0,1,0,0,3,2,2,1,1,0,2,2,0,1,2
"1416","Zotu.1421",3,1,1,2,0,0,2,3,2,2,2,3,2,1,1,0,1,1,0,2,1,1,0,0,0,0,4,0,0,0,5,0,0,3,2,2,0,1,1,0,0,0
"1417","Zotu.1422",2,2,3,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,2,1,0,1,1,2,0,4,0,2,1,0,1,2,0,2,0,1,0,1,2
"1418","Zotu.1423",1,0,1,0,2,1,0,1,2,1,1,1,4,0,0,0,0,2,0,4,0,2,0,1,0,0,3,3,1,2,1,0,0,1,2,1,1,3,2,1,3,1
"1419","Zotu.1424",1,0,0,0,0,1,0,1,2,0,3,2,0,1,1,2,0,0,1,0,0,0,1,0,3,1,0,2,0,0,1,2,0,1,0,1,2,2,1,0,0,0
"1420","Zotu.1425",1,2,0,1,0,0,1,0,1,1,0,2,1,1,2,0,1,4,1,0,2,1,0,1,0,0,0,0,1,5,2,1,1,1,0,0,1,1,0,2,0,2
"1421","Zotu.1426",4,0,1,1,1,0,1,1,1,1,2,1,1,1,0,1,1,0,1,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1
"1422","Zotu.1427",0,1,1,2,1,1,1,0,1,1,0,0,4,1,2,0,2,1,2,1,1,0,0,1,1,0,1,1,2,2,0,2,0,1,0,0,0,3,0,0,1,2
"1423","Zotu.1428",1,3,2,1,2,0,0,1,0,0,1,0,0,1,3,2,2,1,0,3,0,1,2,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,2,0,1,1
"1424","Zotu.1429",1,2,1,0,0,1,0,2,0,1,1,4,2,2,2,0,0,0,1,3,2,2,1,1,1,1,1,0,1,1,2,0,0,3,1,0,1,0,0,1,2,2
"1425","Zotu.1430",1,2,0,2,1,0,0,1,2,1,2,5,1,1,2,2,2,0,0,2,1,1,0,4,1,0,2,2,0,2,1,1,3,0,0,1,0,0,0,1,1,0
"1426","Zotu.1431",0,1,1,0,1,1,0,1,0,1,1,2,0,1,0,2,3,2,0,0,1,0,1,0,0,0,2,2,2,0,2,0,1,1,1,0,1,1,0,2,0,1
"1427","Zotu.1432",0,1,3,0,0,0,1,1,1,3,2,1,0,0,0,2,3,2,0,2,0,1,1,3,1,1,2,1,0,1,1,0,0,3,2,1,0,1,2,4,0,1
"1428","Zotu.1433",2,1,3,1,0,0,4,0,2,1,0,0,2,0,0,0,1,1,0,0,2,2,0,3,1,0,1,3,2,2,3,1,3,3,1,2,1,0,0,1,1,2
"1429","Zotu.1434",1,1,1,4,2,0,2,2,0,2,5,1,0,0,0,2,1,3,0,0,3,0,0,1,0,2,0,1,0,0,2,2,1,0,2,0,1,0,1,2,1,1
"1430","Zotu.1435",2,3,2,2,4,0,1,0,1,2,3,1,0,2,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,2,0,0,3,1,2,1,0,0,0,0,1
"1431","Zotu.1436",0,1,1,3,1,2,0,1,1,0,2,2,0,4,1,1,0,0,0,0,2,0,2,0,0,2,0,1,1,0,3,1,4,1,1,0,0,3,1,0,1,1
"1432","Zotu.1437",0,0,2,0,1,4,0,2,0,2,3,0,2,0,0,1,2,2,2,0,0,0,1,1,1,0,1,0,0,0,1,2,2,0,3,1,1,0,2,1,1,0
"1433","Zotu.1438",1,1,0,2,2,2,2,2,1,0,0,1,0,2,1,2,4,3,0,0,1,2,3,2,2,1,1,3,0,2,2,0,2,4,1,1,1,0,1,1,1,1
"1434","Zotu.1439",0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,4,3,0,1,0,3,1,0,2,1,0,0,0,0,1,2,2,3,3,3,1,0,1,0,0,0,0
"1435","Zotu.1440",2,0,2,1,0,1,0,2,1,0,1,1,2,0,0,3,0,2,1,1,0,1,1,1,2,1,0,0,0,2,0,0,1,1,0,2,0,0,1,4,0,1
"1436","Zotu.1441",1,0,0,1,2,0,2,1,0,1,1,2,0,2,0,0,1,1,5,0,1,0,3,0,1,1,0,0,0,2,3,1,1,1,1,0,1,2,1,2,0,0
"1437","Zotu.1442",0,1,1,2,0,0,0,2,3,1,0,1,1,1,2,0,0,1,1,1,0,1,2,1,2,0,3,2,0,1,3,2,1,1,2,1,0,0,1,0,0,5
"1438","Zotu.1443",0,0,1,1,1,0,0,1,0,1,1,1,3,0,1,1,1,5,2,2,0,0,1,1,0,1,2,2,0,1,2,1,2,1,1,0,3,3,2,2,0,1
"1439","Zotu.1444",3,0,0,1,0,0,2,2,1,0,1,0,3,1,0,3,1,0,1,2,0,2,0,1,1,0,0,0,0,2,2,2,2,1,1,2,2,0,3,2,0,2
"1440","Zotu.1445",3,2,4,2,0,2,2,0,1,5,2,1,0,0,2,0,1,0,1,1,0,1,0,1,1,0,3,2,2,0,2,2,2,2,1,2,0,0,4,0,2,1
"1441","Zotu.1446",1,1,0,1,2,0,2,0,0,2,1,1,1,0,0,1,0,0,0,3,2,3,1,1,1,0,0,0,0,2,0,2,0,0,1,1,1,1,1,1,2,1
"1442","Zotu.1447",1,1,0,1,4,0,4,0,3,0,2,0,2,1,0,2,2,1,1,2,1,0,0,1,2,1,0,2,2,0,2,1,1,0,2,1,3,3,0,2,1,4
"1443","Zotu.1448",0,0,0,0,0,1,1,0,3,0,0,1,4,2,2,1,0,0,1,2,1,1,0,3,0,1,1,0,1,0,1,0,1,3,1,0,1,2,0,2,1,0
"1444","Zotu.1449",1,1,2,1,1,1,2,1,1,1,2,0,1,0,1,2,1,1,1,1,1,2,1,3,0,1,2,2,2,1,0,1,0,0,0,1,3,2,2,0,2,0
"1445","Zotu.1450",2,0,1,1,1,1,0,0,0,1,1,1,2,0,1,1,0,1,0,5,1,0,0,1,2,1,1,1,1,2,0,2,0,1,0,0,0,1,0,2,1,2
"1446","Zotu.1451",2,1,2,0,2,1,1,0,1,1,0,1,1,0,2,1,0,1,1,1,0,1,0,2,1,1,3,1,1,1,1,1,0,0,1,0,2,1,0,1,0,0
"1447","Zotu.1452",0,1,0,1,1,0,4,2,2,0,0,2,0,3,2,0,0,0,0,0,0,1,3,3,1,1,0,0,1,0,1,1,1,0,1,0,1,0,2,0,1,0
"1448","Zotu.1453",0,1,1,0,2,2,1,0,1,0,2,2,2,0,1,0,0,0,1,2,2,1,1,0,0,2,2,2,0,1,1,2,2,0,1,0,2,1,1,0,1,1
"1449","Zotu.1454",0,3,1,1,4,1,3,1,1,2,1,1,2,0,1,0,0,2,1,1,2,2,1,1,0,1,3,2,2,2,1,2,1,0,1,2,1,1,0,0,1,0
"1450","Zotu.1455",1,1,0,2,0,0,2,2,1,0,0,0,0,3,1,0,1,0,1,0,4,0,0,1,0,1,0,3,1,2,2,2,1,2,1,0,2,0,1,4,0,1
"1451","Zotu.1456",1,1,0,0,1,2,0,1,2,0,1,1,2,1,1,1,1,1,1,0,0,0,2,2,0,2,1,0,2,0,1,1,1,1,0,1,0,1,1,0,0,1
"1452","Zotu.1457",2,0,1,0,0,1,0,0,1,0,2,0,1,0,1,0,0,0,0,1,1,2,1,3,1,0,1,0,2,3,2,0,1,1,0,0,2,1,0,1,0,1
"1453","Zotu.1458",1,0,1,1,1,0,1,3,3,0,0,2,0,2,0,2,0,0,1,1,0,0,2,1,0,3,1,1,0,0,1,2,2,0,1,2,0,1,0,0,4,1
"1454","Zotu.1459",1,2,1,1,1,1,0,0,1,1,1,3,1,1,1,1,0,0,0,3,0,1,1,1,0,2,0,2,1,2,1,1,0,1,1,0,0,0,2,1,0,1
"1455","Zotu.1460",2,1,2,0,1,3,1,1,0,2,1,1,1,0,0,1,0,3,0,0,1,1,0,0,3,0,1,0,1,0,1,0,0,0,0,2,2,1,1,1,1,0
"1456","Zotu.1461",3,0,1,0,1,1,2,1,3,0,0,2,0,0,0,1,2,0,1,2,1,1,2,1,2,1,0,2,1,2,6,1,2,0,1,0,1,0,0,0,0,1
"1457","Zotu.1462",1,2,0,1,1,1,1,1,1,1,2,1,0,2,1,0,2,0,1,0,1,0,0,0,0,1,1,2,0,2,0,0,2,1,2,0,0,0,0,2,3,2
"1458","Zotu.1463",0,1,0,0,3,3,2,0,3,2,1,0,2,0,1,1,0,3,0,2,3,3,3,0,3,0,2,1,2,1,1,0,1,2,0,0,0,5,0,1,3,2
"1459","Zotu.1464",1,0,2,1,1,2,2,4,0,1,1,0,1,1,0,1,0,1,0,1,2,0,3,2,0,1,1,2,0,1,0,0,3,1,0,2,0,1,1,1,2,1
"1460","Zotu.1465",3,3,1,0,1,0,0,1,2,0,1,1,1,1,3,3,2,2,0,3,2,1,1,3,0,2,0,1,4,2,1,0,2,3,1,0,0,3,0,1,0,1
"1461","Zotu.1466",1,0,0,0,0,0,0,0,1,1,2,2,1,1,1,0,0,2,1,3,0,0,1,1,1,0,0,1,1,1,1,0,1,1,2,2,0,2,3,2,0,0
"1462","Zotu.1467",0,1,1,0,2,0,1,2,2,0,1,2,0,1,1,1,0,0,1,0,3,2,0,0,0,1,2,2,4,0,1,1,0,1,0,0,1,0,0,1,0,2
"1463","Zotu.1468",1,3,2,2,1,1,1,0,0,1,1,0,0,2,1,0,1,0,0,2,2,7,1,0,1,2,2,2,1,1,2,2,0,0,1,1,0,0,1,3,0,0
"1464","Zotu.1469",1,4,0,3,1,1,4,1,0,4,0,0,1,3,0,0,0,3,0,0,0,2,1,0,0,0,1,1,0,0,0,3,0,0,4,1,1,2,0,1,1,2
"1465","Zotu.1470",1,3,1,1,0,2,1,3,0,0,0,0,1,0,0,0,1,2,0,2,0,1,2,0,1,1,0,2,0,0,2,0,0,1,1,0,1,2,0,0,1,1
"1466","Zotu.1471",0,0,0,2,1,2,1,1,1,0,1,3,1,1,0,3,1,1,0,1,5,0,0,2,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,2,2,3
"1467","Zotu.1472",0,2,0,1,1,0,1,0,2,1,0,3,0,0,1,1,1,2,0,1,1,1,1,0,0,1,1,4,0,0,1,1,1,0,3,1,0,1,0,1,0,0
"1468","Zotu.1473",2,1,1,0,3,0,0,0,2,4,1,0,1,1,1,1,1,0,0,0,1,1,3,0,1,1,1,1,0,4,0,3,1,3,3,0,1,1,3,0,0,3
"1469","Zotu.1474",5,3,2,2,2,1,1,4,1,0,0,2,0,0,1,1,0,0,0,0,2,0,0,2,0,2,1,1,1,0,1,1,0,2,0,1,0,1,2,1,1,1
